id,name,host_id,host_name,host_since,host_listings_count,zipcode,smart_location,country,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,number_of_reviews,cancellation_policy
7151107,Delightful Updated Craftsman,18683496,Hannah,7/22/2014,1,98103,"Seattle, WA",United States,47.68396503,-122.3579253,House,Entire home/apt,6,3.5,3,3,Real Bed,$299.00 ,,,$100.00 ,$100.00 ,4,$0.00 ,1,1125,yesterday,5,strict
7935437,Home within a Home,41846073,Pamela,8/18/2015,1,98103,"Seattle, WA",United States,47.698744,-122.3483469,House,Private room,5,1,1,2,Real Bed,$99.00 ,$600.00 ,"$1,800.00 ",,$40.00 ,1,$0.00 ,2,1125,3 weeks ago,3,flexible
6364753,Fun Loft Style Home,1890330,Kristjan,3/9/2012,1,98117,"Seattle, WA",United States,47.69125046,-122.3611776,House,Entire home/apt,4,1.5,2,2,Real Bed,$175.00 ,,,,$100.00 ,1,$0.00 ,4,1125,5 months ago,4,moderate
7952032,4th Floor apartment in N. Seattle,1744440,Kathryn,7/9/2015,1,98103,"Seattle, WA",United States,47.69107691,-122.3564479,Apartment,Entire home/apt,4,1,1,1,Real Bed,$125.00 ,,,$150.00 ,$35.00 ,2,$15.00 ,2,10,2 months ago,0,moderate
6166307,"Modern, Green, Sleek and Thoughtful",7488822,Bernard,7/15/2013,1,98117,"Seattle, WA",United States,47.69251164,-122.3646623,Apartment,Entire home/apt,3,1,1,2,Real Bed,$120.00 ,$893.00 ,"$3,160.00 ",$200.00 ,$50.00 ,3,$50.00 ,1,30,today,21,strict
3282760,Cozy room convenient location,11948115,Kim,2/4/2014,1,98103,"Seattle, WA",United States,47.6880598,-122.3520168,House,Private room,2,1,1,1,Futon,$42.00 ,$250.00 ,$882.00 ,,,1,$0.00 ,1,1125,yesterday,0,flexible
6411259,Private Suite w/ Separate Entrance,15565015,Jenna  & Dolphy,5/15/2014,1,98103,"Seattle, WA",United States,47.68554795,-122.3514214,House,Private room,2,1,1,1,Real Bed,$56.00 ,$450.00 ,"$1,560.00 ",,$25.00 ,1,$0.00 ,2,1125,5 days ago,31,strict
670262,The Tango Room w/ Private Bathroom,3396093,Elisa,8/28/2012,2,98117,"Seattle, WA",United States,47.68942014,-122.3627423,House,Private room,1,1,1,1,Real Bed,$55.00 ,$375.00 ,"$1,175.00 ",$500.00 ,,1,$0.00 ,5,365,2 weeks ago,2,moderate
8411663,1br 1ba in a new Townhome room #2,20731,Tik,6/9/2009,2,98103,"Seattle, WA",United States,47.69849564,-122.3460439,House,Private room,2,1.5,1,1,Real Bed,$55.00 ,$375.00 ,,$95.00 ,$20.00 ,1,$0.00 ,1,1125,3 weeks ago,0,moderate
6926511,Renovated Charmer Near Green Lake,20266233,Kate,8/19/2014,1,98103,"Seattle, WA",United States,47.6866033,-122.3485413,House,Entire home/apt,6,2,2,2,Real Bed,$235.00 ,,,,$60.00 ,4,$20.00 ,2,20,2 days ago,7,moderate
9908591,Greenwood Getaway,2511908,Abby,5/31/2012,1,98103,"Seattle, WA",United States,47.69474575,-122.3580742,Apartment,Entire home/apt,4,1,1,1,Real Bed,$100.00 ,,,,,1,$0.00 ,2,1125,yesterday,2,flexible
5640722,"A Touch of Europe, I Welcome You!!",2696775,Elfriede ( Elfie),6/20/2012,1,98103,"Seattle, WA",United States,47.69722467,-122.3487616,House,Private room,2,1,1,1,Real Bed,$60.00 ,$410.00 ,,$100.00 ,$30.00 ,2,$30.00 ,3,1125,today,29,moderate
6701018,Seattle Pet/Family Friendly Living,394231,Sonny,2/16/2011,2,98133,"Seattle, WA",United States,47.70478893,-122.346402,Apartment,Entire home/apt,4,1,1,1,Real Bed,$67.00 ,$439.00 ,"$2,500.00 ",$300.00 ,$125.00 ,3,$0.00 ,1,1125,2 days ago,21,strict
3653575,Spacious private bedroom and bath,5658605,Schuyler,3/27/2013,1,98117,"Seattle, WA",United States,47.69393723,-122.3630705,House,Private room,4,1,1,1,Real Bed,$95.00 ,,,$200.00 ,$50.00 ,2,$20.00 ,1,21,5 months ago,26,moderate
7647221,Greenwood Condo,1340738,Elisa,10/27/2011,1,98133,"Seattle, WA",United States,47.70176565,-122.3544354,Condominium,Entire home/apt,5,2,2,2,Real Bed,$115.00 ,$425.00 ,"$2,000.00 ",$100.00 ,$20.00 ,4,$20.00 ,2,1125,2 weeks ago,3,moderate
3637180,Room in Cute Craftsman Style House,3152296,Lynda,8/3/2012,2,98103,"Seattle, WA",United States,47.68635058,-122.3531561,House,Private room,2,1,1,1,Real Bed,$50.00 ,,,,$20.00 ,1,$5.00 ,1,1125,today,58,strict
6215199,"Bright, quiet house w/ city access",32232694,Ben,4/29/2015,1,98103,"Seattle, WA",United States,47.69862136,-122.3463361,House,Entire home/apt,6,2,3,4,Real Bed,$199.00 ,"$1,300.00 ","$5,000.00 ",,,6,$15.00 ,3,1125,3 weeks ago,7,strict
714043,Greenlake Sky Loft,2796016,Aexis,7/1/2012,3,98103,"Seattle, WA",United States,47.68796587,-122.3500557,Apartment,Entire home/apt,3,1,1,1,Real Bed,$86.00 ,$800.00 ,"$2,500.00 ",$500.00 ,$80.00 ,3,$20.00 ,2,352,3 weeks ago,36,strict
3890990,Walkable 2 bedroom in Greenwood  ,5325329,Blair,3/4/2013,9,98103,"Seattle, WA",United States,47.69980929,-122.3555185,House,Entire home/apt,7,1,2,4,Real Bed,$175.00 ,,,$250.00 ,$100.00 ,7,$40.00 ,1,90,today,57,strict
4038347,Queen size bed in a private room,20283872,Lisa,8/19/2014,2,98103,"Seattle, WA",United States,47.69574643,-122.3459452,House,Private room,1,1,1,1,Real Bed,$55.00 ,,,,,1,$0.00 ,1,1125,a week ago,48,moderate
523883,Private N Seattle Garden Getaway,2575710,Kate,6/7/2012,1,98133,"Seattle, WA",United States,47.69667423,-122.3585123,House,Private room,2,1,1,1,Real Bed,$68.00 ,$450.00 ,$850.00 ,$100.00 ,,1,$0.00 ,2,1125,3 weeks ago,49,moderate
4111954,Spacious Apartment in Phinney Ridge,6622693,Teresa,5/28/2013,1,98103,"Phinney Ridge Seattle, WA",United States,47.68471103,-122.3544243,Apartment,Entire home/apt,2,1,1,1,Real Bed,$60.00 ,,,$100.00 ,$30.00 ,2,$0.00 ,7,60,3 days ago,11,strict
4693488,Green Lake/Phinney/Greenwood Nugget,17469341,Chris,6/30/2014,1,98103,"Seattle, WA",United States,47.68400394,-122.3538868,Apartment,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,$650.00 ,"$2,400.00 ",,$35.00 ,1,$0.00 ,3,60,2 months ago,22,moderate
5127136,"Hip, Walkable Townhome in Seattle",26502819,Lacey,1/21/2015,1,98117,"Seattle, WA",United States,47.6913726,-122.3640494,Townhouse,Entire home/apt,8,1.5,3,4,Real Bed,$139.00 ,"$1,110.00 ","$3,995.00 ",$300.00 ,$100.00 ,4,$10.00 ,2,28,today,43,strict
7674720,Private room in convenient condo,40298873,Jonathan,8/2/2015,1,98133,"Seattle, WA",United States,47.70394625,-122.3575706,Condominium,Private room,2,1,1,1,Real Bed,$51.00 ,$256.00 ,,$95.00 ,$5.00 ,1,$5.00 ,1,1125,2 days ago,2,flexible
8028801,"Greenwood Go-To, private Bed/Bath",8117374,Cody,8/12/2013,1,98117,"Seattle, WA",United States,47.69177392,-122.3656752,Apartment,Private room,2,1,1,1,Real Bed,$50.00 ,$300.00 ,"$1,100.00 ",,,2,$15.00 ,1,1125,5 weeks ago,14,flexible
9050781,Classic Greenwood Craftsman,39878844,Emily,7/29/2015,1,98117,"Seattle, WA",United States,47.6949316,-122.3600114,House,Entire home/apt,4,1,2,2,Real Bed,$115.00 ,,,$500.00 ,$75.00 ,1,$0.00 ,3,90,a week ago,0,strict
178844,Greenwood Mother in Law Apartment,62386,Lisa,12/12/2009,4,98103,"Seattle, WA",United States,47.69796137,-122.349007,House,Entire home/apt,3,1,1,2,Real Bed,$80.00 ,$400.00 ,"$1,500.00 ",,$25.00 ,2,$0.00 ,2,28,2 months ago,2,flexible
8034871,Comfy Private Mother-in-Law,3041082,Annalise,7/24/2012,1,98133,"Seattle, WA",United States,47.70048102,-122.3508921,Apartment,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,,,,$20.00 ,1,$0.00 ,2,1125,5 weeks ago,6,flexible
3208330,"Charming, Bright, Great Location.",2874117,Tiberio,7/8/2012,1,98117,"Seattle, WA",United States,47.68449844,-122.3653832,House,Private room,2,2,1,1,Real Bed,$85.00 ,$637.00 ,,,$30.00 ,1,$20.00 ,2,30,3 months ago,52,strict
9492036,Nice roomy 1 bedroom,49196596,Tony,11/16/2015,1,98103,"Seattle, WA",United States,47.69285099,-122.3566705,Apartment,Entire home/apt,3,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,1,1125,7 weeks ago,0,flexible
4863533,Artists' off Greenwood 2 Bedroom,15448291,Tucker,5/12/2014,1,98103,"Seattle, WA",United States,47.69072737,-122.3533053,Apartment,Entire home/apt,5,1,2,6,Real Bed,$100.00 ,,,,,1,$0.00 ,3,1125,5 months ago,2,moderate
4360485,Urban homestead room for 2 (queen),20321164,Noel,8/20/2014,3,98117,"Seattle, WA",United States,47.69274786,-122.3597568,House,Private room,2,1,1,1,Real Bed,$63.00 ,$226.00 ,$800.00 ,$100.00 ,$50.00 ,0,$0.00 ,1,30,today,16,flexible
8194286,Cute Midcentury Greenwood Abode,43134999,Eugene,9/1/2015,1,98103,"Seattle, WA",United States,47.69692634,-122.3524646,House,Entire home/apt,4,1,2,1,Real Bed,$100.00 ,,,,,1,$0.00 ,2,8,3 months ago,1,moderate
5524847,Modern Greenwood 2 Bedroom,2608801,Jay,6/11/2012,2,98103,"Seattle, WA",United States,47.69576779,-122.3482073,Apartment,Entire home/apt,5,1,2,3,Real Bed,$135.00 ,"$1,100.00 ","$4,200.00 ",$300.00 ,$95.00 ,3,$10.00 ,2,1125,today,20,strict
9236814,Greenwood Bungalow,6074466,Annika,4/24/2013,1,98117,"Seattle, WA",United States,47.68695586,-122.364497,House,Entire home/apt,4,2,2,2,Real Bed,$125.00 ,,,,$60.00 ,4,$25.00 ,2,1125,2 months ago,0,flexible
8483744,Charming Greenwood Cottage,39833154,Gabbi,7/28/2015,1,98103,"Seattle, WA",United States,47.69057411,-122.3516281,House,Entire home/apt,4,1,1,2,Real Bed,$69.00 ,$550.00 ,,$250.00 ,$50.00 ,2,$0.00 ,2,21,5 weeks ago,1,moderate
609421,Sans souci in Seattle,3018655,Louise,7/22/2012,2,98117,"Seattle, WA",United States,47.69656164,-122.3627507,House,Private room,4,1,1,3,Real Bed,$280.00 ,"$1,400.00 ","$4,200.00 ",,$50.00 ,4,$40.00 ,1,1125,6 months ago,2,moderate
3543247,Spa retreat in vibrant Greenwood,17834927,Jeffrey,7/8/2014,1,98117,"Seattle, WA",United States,47.69585302,-122.3593562,House,Entire home/apt,4,1,1,3,Real Bed,$160.00 ,"$1,000.00 ","$4,000.00 ",,$60.00 ,2,$10.00 ,1,1125,today,58,moderate
4567243,Beautiful Affordable Holiday Rental,2855271,Andrew,7/7/2012,1,98103,"Seattle, WA",United States,47.69250364,-122.3521634,House,Entire home/apt,4,1,1,2,Real Bed,$75.00 ,$490.00 ,"$1,700.00 ",,$50.00 ,1,$0.00 ,7,31,2 months ago,2,moderate
749758,3 Bdrm Pet Friendly Greenwood Home,1397063,Rita,11/11/2011,2,98103,"Seattle, WA",United States,47.69430816,-122.3506846,House,Entire home/apt,5,1,3,3,Real Bed,$98.00 ,,"$2,330.00 ",,,1,$0.00 ,1,365,1 week ago,13,moderate
4854767,Cozy & Colorful 2BR in artsy area,24974793,Libby,12/18/2014,1,98103,"Seattle, WA",United States,47.69584005,-122.3566718,House,Entire home/apt,3,1,2,2,Real Bed,$109.00 ,$732.00 ,"$2,290.00 ",$200.00 ,$75.00 ,2,$25.00 ,1,1125,yesterday,19,moderate
8129537,Cozy Home in Popular Neighborhood,32725444,Keith,5/6/2015,1,98103,"Seattle, WA",United States,47.69614721,-122.3486433,House,Entire home/apt,5,1,3,3,Real Bed,$125.00 ,$750.00 ,"$1,950.00 ",,$100.00 ,1,$0.00 ,2,60,3 months ago,0,flexible
5014835,Beautiful Seattle Home ,10420224,Shirin,12/4/2013,1,98103,"Seattle, WA",United States,47.68412284,-122.3470257,House,Entire home/apt,5,2,4,3,Real Bed,$225.00 ,,,,$50.00 ,2,$25.00 ,1,1125,7 months ago,2,flexible
421168,Greenwood Studio,2094547,Samantha & Peter,4/8/2012,1,98103,"Seattle, WA",United States,47.69921615,-122.350716,Other,Private room,2,1,1,1,Real Bed,$69.00 ,,,,$10.00 ,2,$0.00 ,1,7,2 weeks ago,209,strict
58503,Spacious Private Daylight Basement,157262,Visala,7/2/2010,1,98103,"Seattle, WA",United States,47.68752704,-122.3560811,House,Entire home/apt,4,1,2,3,Real Bed,$75.00 ,$475.00 ,"$1,750.00 ",,,2,$20.00 ,1,30,5 days ago,76,flexible
7881802,4BD/3BA Cottage House in Greenwood,3584237,Brooke,9/16/2012,1,98103,"Seattle, WA",United States,47.68765781,-122.3575246,House,Entire home/apt,10,3,4,5,Real Bed,$300.00 ,"$1,600.00 ","$5,900.00 ",$250.00 ,$159.00 ,6,$25.00 ,2,180,3 days ago,4,strict
9562586,Greenwood Getaway Room Private Bath,24713520,Suzanne,12/10/2014,1,98117,"Seattle, WA",United States,47.68458931,-122.3593206,House,Private room,2,1,1,1,Real Bed,$60.00 ,,,,$40.00 ,0,$20.00 ,2,30,3 weeks ago,0,strict
10340165,Comfortable Reststop in Greenwood!,42627942,Hannah,8/26/2015,3,98133,"Seattle, WA",United States,47.70095011,-122.3532206,House,Private room,2,1,1,2,Real Bed,$43.00 ,,,,,1,$0.00 ,1,1125,today,0,flexible
370361,Private Guest Studio- Phinney Ridge,1865986,Sheldon,3/5/2012,2,98117,"Seattle, WA",United States,47.68348315,-122.3570539,House,Private room,2,1,1,1,Real Bed,$85.00 ,$550.00 ,"$1,750.00 ",,$50.00 ,2,$0.00 ,3,30,2 weeks ago,113,moderate
3753645,Studio Suite in North Seattle,1135078,Eri,9/9/2011,1,98177,"Seattle, WA",United States,47.70304671,-122.3627641,Townhouse,Private room,2,1,1,1,Pull-out Sofa,$110.00 ,,,,,1,$0.00 ,1,1125,5 days ago,0,flexible
3535171,"Comfortable, quiet room in house ",3152296,Lynda,8/3/2012,2,98103,"Seattle, WA",United States,47.68796588,-122.3529049,House,Private room,2,1,1,1,Real Bed,$52.00 ,,,,$20.00 ,1,$5.00 ,1,1125,a week ago,44,strict
2037250,Bedroom with Private Spa-like Bath,1865986,Sheldon,3/5/2012,2,98117,"Seattle, WA",United States,47.68464908,-122.3577162,House,Private room,2,1,1,1,Real Bed,$100.00 ,$650.00 ,,,$50.00 ,2,$0.00 ,3,30,3 weeks ago,23,moderate
2605975,Cozy modern home in Greenlake,4746283,Nadine,1/17/2013,1,98103,"Seattle, WA",United States,47.68940563,-122.3481265,House,Private room,1,1,1,1,Real Bed,$50.00 ,,,,$10.00 ,1,$10.00 ,1,21,yesterday,52,strict
4825472,Room in Vintage Whittier Heights,19992117,Nora,8/14/2014,1,98117,"Seattle, WA",United States,47.68526916,-122.3655035,House,Private room,2,1,1,1,Real Bed,$35.00 ,$300.00 ,"$1,200.00 ",$500.00 ,$50.00 ,0,$0.00 ,2,21,today,15,flexible
5500398,Cozy Room w Private Bathroom+Garden,28529868,Xinwei,2/28/2015,1,98103,"Seattle, WA",United States,47.69971929,-122.3450886,House,Private room,2,1,1,1,Real Bed,$66.00 ,$420.00 ,"$1,800.00 ",$100.00 ,$20.00 ,2,$0.00 ,2,30,4 days ago,24,moderate
587584,The Bridge to Phinney Ridge,2796016,Aexis,7/1/2012,3,98103,"Seattle, WA",United States,47.68778214,-122.3485961,House,Entire home/apt,4,1,2,2,Real Bed,$99.00 ,$600.00 ,"$2,200.00 ",$500.00 ,$80.00 ,4,$25.00 ,2,365,3 weeks ago,11,moderate
1220816,TOP Neighborhood~Super clean COZY,6659833,Lori,5/30/2013,1,98117,"Seattle, WA",United States,47.68554621,-122.363262,House,Entire home/apt,7,1,2,3,Real Bed,$89.00 ,,,,$45.00 ,2,$25.00 ,1,1125,3 months ago,56,strict
354453,Greenwood 1926 Craftsman,62386,Lisa,12/12/2009,4,98103,"Seattle, WA",United States,47.69985569,-122.3481167,House,Entire home/apt,4,,2,4,Real Bed,$150.00 ,$700.00 ,"$2,000.00 ",,$50.00 ,4,$50.00 ,2,28,3 months ago,0,strict
9576550,Lovely apt in Seattle,5388825,Jordan,3/18/2015,1,98103,"Seattle, WA",United States,47.6938602,-122.3504937,Apartment,Entire home/apt,1,1,1,1,Real Bed,$90.00 ,,,,,1,$0.00 ,1,1125,6 weeks ago,0,flexible
3793790,The Blossom Room with Queen Bed,17795956,Cris,7/7/2014,2,98118,"Seattle, WA",United States,47.54175591,-122.2892891,House,Private room,2,1,1,1,Real Bed,$45.00 ,$250.00 ,$900.00 ,,,1,$20.00 ,1,1125,a week ago,39,strict
9013210,Cozy room in a beautiful home,12033608,Richard,2/7/2014,1,98108,"Seattle, WA",United States,47.54290734,-122.2966832,House,Private room,2,1.5,1,1,Real Bed,$60.00 ,,,,,1,$0.00 ,1,10,today,3,flexible
9863457,comfy room&convenient location‹¬?„÷ðŠ?ñ‹¬?,50557855,Hua,12/5/2015,2,98118,"Seattle, WA",United States,47.53668112,-122.2861159,Townhouse,Private room,2,1,1,1,Real Bed,$50.00 ,,,$100.00 ,$15.00 ,1,$0.00 ,1,1125,a week ago,0,flexible
23356,3bd 2bt great bargain  sleep 6-10,91286,Tonyhai,3/11/2010,2,98118,"Seattle, WA",United States,47.5342764,-122.2816062,House,Entire home/apt,10,2,3,3,Real Bed,$215.00 ,"$1,250.00 ","$3,800.00 ",$200.00 ,,6,$20.00 ,3,730,today,6,strict
6425537,Modern Studio Apartment,33529240,Kylie,5/16/2015,1,98118,"Seattle, WA",United States,47.53699589,-122.2813079,Apartment,Entire home/apt,2,1,0,1,Real Bed,$138.00 ,$800.00 ,"$3,250.00 ",,,1,$0.00 ,1,1125,5 months ago,11,flexible
7921453,Luxury RV for rent - Mercedes RV,29543681,Luxe,3/18/2015,4,98108,"Seattle, WA",United States,47.53903549,-122.2942433,Camper/RV,Entire home/apt,4,1,0,2,Real Bed,$375.00 ,,,,,1,$0.00 ,1,1125,never,0,flexible
8634897,3 level brace point view home,45096683,Terri,9/25/2015,1,98136,"Seattle, WA",United States,47.51501214,-122.3955506,House,Entire home/apt,6,2.5,3,3,Real Bed,$270.00 ,,,$300.00 ,$55.00 ,4,$10.00 ,2,1125,yesterday,6,strict
3604931,"Modern Luxury, Puget Sound Views",18165306,Amy,7/15/2014,1,98136,"Seattle, WA",United States,47.52039401,-122.3892853,House,Entire home/apt,9,4,5,5,Real Bed,$495.00 ,,,$300.00 ,$150.00 ,1,$0.00 ,3,1125,today,2,strict
6937492,Cozy Home with Amazing View,36373396,Greg,6/21/2015,1,98136,"Seattle, WA",United States,47.51862409,-122.3863704,House,Entire home/apt,4,1.5,2,3,Real Bed,$165.00 ,,"$3,950.00 ",,$75.00 ,1,$0.00 ,2,1125,6 weeks ago,14,moderate
1048798,West Seattle Home w/Dazzling View,5774906,Carter,4/4/2013,1,98136,"Seattle, WA",United States,47.52678914,-122.3834618,House,Entire home/apt,4,2,1,2,Real Bed,$129.00 ,"$1,295.00 ","$5,000.00 ",$500.00 ,$100.00 ,4,$25.00 ,2,365,today,106,strict
613020,Fabulous view and Great location,3040367,Mardee,7/24/2012,1,98136,"Seattle, WA",United States,47.51855219,-122.3911882,House,Private room,2,1,1,2,Real Bed,$75.00 ,$510.00 ,"$2,010.00 ",,$10.00 ,1,$0.00 ,2,180,4 weeks ago,105,strict
9109293,Fauntleroy View Suite,47477765,Shirley,10/26/2015,1,98146,"Seattle, WA",United States,47.51468032,-122.3939678,Apartment,Private room,2,1,1,1,Real Bed,$80.00 ,,,$200.00 ,,2,$0.00 ,2,1125,2 months ago,0,moderate
6215943,Beachy Fauntleroy View Craftsman,31108433,Colleen,4/12/2015,1,98136,"Seattle, WA",United States,47.51839077,-122.3884894,House,Entire home/apt,7,1.5,3,4,Real Bed,$177.00 ,"$1,200.00 ",,$250.00 ,$100.00 ,7,$25.00 ,2,1125,today,7,strict
4069543,West Seattle - Private Family Suite,6584748,Sean,5/26/2013,2,98136,"Seattle, WA",United States,47.53212816,-122.3907846,House,Private room,5,1.5,1,2,Real Bed,$85.00 ,,,,,2,$10.00 ,1,1125,2 days ago,67,flexible
3986788,Spacious Private Suite,13976883,Pauline,4/6/2014,1,98136,"Seattle, WA",United States,47.52547573,-122.3885478,Apartment,Entire home/apt,2,1,1,1,Real Bed,$87.00 ,$500.00 ,"$1,850.00 ",$100.00 ,$35.00 ,2,$30.00 ,3,1125,today,6,moderate
3968416,Enjoy West Seattle with Lovely View,20495686,Martin & Carolyn,8/25/2014,1,98136,"Seattle, WA",United States,47.52480879,-122.387224,House,Private room,2,1,1,1,Real Bed,$78.00 ,,,,,2,$0.00 ,1,5,yesterday,31,moderate
1806899,Adorable Convenient Room!,9469827,Bri,10/16/2013,2,98144,"Seattle, WA",United States,47.58468275,-122.311572,House,Private room,2,1.5,1,1,Real Bed,$60.00 ,$425.00 ,"$1,700.00 ",,,2,$0.00 ,2,1125,today,70,moderate
6168769,Private entry one bedroom retreat,1747753,Annette,2/13/2012,1,98144,"Seattle, WA",United States,47.57982486,-122.3068798,House,Private room,2,1,1,1,Real Bed,$80.00 ,$450.00 ,"$1,575.00 ",,$25.00 ,1,$10.00 ,1,90,2 months ago,4,flexible
8187592,Modern townhouse- Beacon Hill,27329128,Jorge,2/6/2015,2,98144,"Seattle, WA",United States,47.58594177,-122.3140461,Townhouse,Entire home/apt,4,2.5,2,2,Real Bed,$180.00 ,,,$300.00 ,$80.00 ,1,$15.00 ,1,1125,2 months ago,2,flexible
1925661,Cozy 1BD w/bath; parking included,9975709,Beatriz,11/12/2013,1,98144,"Seattle, WA",United States,47.5777947,-122.3025813,House,Private room,2,1,1,1,Real Bed,$39.00 ,$292.00 ,"$1,029.00 ",$300.00 ,$35.00 ,1,$35.00 ,2,1125,3 days ago,23,moderate
4760968,Mtn Views 3 blocks from light rail,7740890,Daniel,7/26/2013,1,98144,"Seattle, WA",United States,47.57878466,-122.3079559,House,Private room,2,1,1,1,Futon,$60.00 ,$450.00 ,"$1,950.00 ",,$5.00 ,1,$0.00 ,1,25,3 weeks ago,64,flexible
3953365,N Beacon Hill Guestroom w/ Parking,18422078,Carol,7/19/2014,3,98144,"Seattle, WA",United States,47.57747235,-122.3030804,House,Private room,1,1,1,1,Real Bed,$42.00 ,,,$150.00 ,,1,$0.00 ,1,3,today,57,moderate
4909327,Ultra-Modern Hypoallergenic Retreat,20338967,Michael,8/21/2014,1,98144,"Seattle, WA",United States,47.58623232,-122.3148062,House,Private room,2,1.5,1,1,Real Bed,$126.00 ,,,$300.00 ,$50.00 ,1,$20.00 ,2,1125,4 weeks ago,14,moderate
7828509,"Charming Private Room, Light Rail",14099568,Matthew,4/9/2014,1,98144,"Seattle, WA",United States,47.57902013,-122.3157432,Apartment,Private room,1,1,1,1,Real Bed,$60.00 ,,,,,1,$0.00 ,1,1125,2 months ago,1,moderate
4903296,1 Bed/1 Full Bath,25243138,Mat,12/26/2014,1,98144,"Seattle, WA",United States,47.58826621,-122.3084862,House,Private room,2,1,1,1,Real Bed,$99.00 ,,,,,1,$0.00 ,7,1125,3 months ago,0,flexible
1323634,Queen Bd w/Private Bath Near Dwntwn,862329,Prez & Cherie,7/24/2011,11,98144,"Seattle, WA",United States,47.57566772,-122.3033169,House,Private room,3,2,1,2,Real Bed,$89.00 ,,,$100.00 ,$40.00 ,1,$13.00 ,1,30,5 days ago,1,strict
571640,Sleeps 3 Comfy Near Downtown SEA,862329,Prez & Cherie,7/24/2011,11,98144,"Seattle, WA",United States,47.57618629,-122.3038672,House,Private room,3,1,1,2,Real Bed,$79.00 ,,,$100.00 ,$40.00 ,1,$15.00 ,1,30,5 days ago,7,strict
613151,2BdRm 1Bath Shared Near Dwntwn SEA,862329,Prez & Cherie,7/24/2011,11,98144,"Seattle, WA",United States,47.57608515,-122.3040271,House,Private room,6,1,1,4,Real Bed,$169.00 ,,,$100.00 ,$65.00 ,1,$16.00 ,1,60,5 days ago,4,strict
278192,1 BdRm BunkBed for 3 Near Downtown,862329,Prez & Cherie,7/24/2011,11,98144,"Seattle, WA",United States,47.57741482,-122.3022996,House,Private room,3,1,1,3,Real Bed,$79.00 ,,,$95.00 ,$50.00 ,1,$15.00 ,1,31,5 days ago,14,strict
571651,Queen Size Bed Near Downtown SEA,862329,Prez & Cherie,7/24/2011,11,98144,"Seattle, WA",United States,47.57778726,-122.3027908,House,Private room,2,1,1,1,Real Bed,$69.00 ,,,$100.00 ,$35.00 ,1,$15.00 ,1,30,5 days ago,4,strict
7883181,Quiet Sunlight and Sleeping Cacti,14343317,Lacy,4/16/2014,1,98144,"Seattle, WA",United States,47.58145636,-122.315379,House,Private room,1,1,1,1,Real Bed,$60.00 ,,,,,1,$0.00 ,1,1125,today,4,flexible
7718139,Abba's Urban Seattle Tent #Glamping,301107,Perry,11/27/2010,4,98144,"Seattle, WA",United States,47.57738783,-122.3043614,Tent,Entire home/apt,4,0.5,1,2,Real Bed,$65.00 ,,,,,1,$45.00 ,1,1125,a week ago,4,flexible
6572501,Puget sound/Seattle view townhouse,9843873,Leo,11/6/2013,1,98144,"Seattle, WA",United States,47.57805989,-122.3140097,Townhouse,Entire home/apt,4,2,2,2,Real Bed,$260.00 ,"$1,100.00 ","$3,900.00 ",$500.00 ,$100.00 ,2,$25.00 ,1,1125,5 weeks ago,0,flexible
4668327,Adorable House - Very Convenient,9469827,Bri,10/16/2013,2,98144,"Seattle, WA",United States,47.57841259,-122.315794,House,Entire home/apt,2,1.5,1,1,Real Bed,$100.00 ,$660.00 ,"$2,300.00 ",,$35.00 ,2,$10.00 ,2,1125,5 weeks ago,18,moderate
